data/R/hc/050_active.txt	24.8	1.1	0.780729	0.048920	0.973251	16.322291	0.079451	0.983685	1.001877	0.000454	0.999999	16.322291	0.079451	0.983685	0.957580	0.010672	0.999131	4.7	-6.4	1.022454	0.013385	0.999802	1.199045	0.117729	0.988989	0.814303	0.119199	0.975852
data/R/hc/050_sleep.txt	24.8	1.1	0.553013	0.028319	0.981974	14.145052	0.042681	0.993667	1.005703	0.000837	0.999995	14.145052	0.042681	0.993667	0.782965	0.030846	0.989253	5.0	-2.2	1.108601	0.038103	0.998638	1.502729	0.270282	0.963986	0.550467	0.080979	0.975617
data/R/hc/051_active.txt	24.8	1.1	0.866632	0.006118	0.999651	16.091011	0.077645	0.983963	1.003996	0.000812	0.999995	16.091011	0.077645	0.983963	0.953322	0.006543	0.999670	24.8	-1.9	1.049438	0.025171	0.999336	1.424391	0.289349	0.954513	0.842247	0.018506	0.999443
data/R/hc/051_sleep.txt	24.8	1.1	0.737188	0.032690	0.986422	14.862531	0.045738	0.993414	1.010928	0.002845	0.999945	14.862531	0.045738	0.993414	0.881200	0.023247	0.995152	8.9	-1.3	1.153979	0.111503	0.989333	1.805287	0.622419	0.879293	0.727906	0.085003	0.984496
data/R/hc/060_active.txt	24.8	1.1	0.729299	0.049470	0.968796	16.314210	0.080900	0.983078	1.001884	0.000367	0.999999	16.314210	0.080900	0.983078	0.955250	0.009371	0.999327	3.8	-3.7	1.022509	0.010793	0.999871	1.187073	0.152934	0.981192	0.801412	0.118937	0.975195
data/R/hc/060_sleep.txt	24.8	1.1	0.684777	0.054344	0.957775	15.952184	0.070014	0.986695	1.002811	0.000624	0.999997	15.952184	0.070014	0.986695	0.924287	0.019732	0.996820	3.2	-3.1	1.037509	0.023399	0.999413	1.270549	0.236083	0.961657	0.764434	0.149646	0.957619
data/R/hc/061_active.txt	24.8	1.1	0.903493	0.016749	0.997600	16.464182	0.083951	0.982125	1.002078	0.000513	0.999998	16.464182	0.083951	0.982125	0.975565	0.004973	0.999818	18.5	-1.3	1.026192	0.016190	0.999713	1.450243	0.383750	0.925188	0.883080	0.048405	0.996542
data/R/hc/061_sleep.txt	24.8	1.1	0.563297	0.040320	0.965377	13.889564	0.034826	0.995619	1.003458	0.000619	0.999997	13.889564	0.034826	0.995619	0.780593	0.036375	0.985027	5.3	-1.3	1.122287	0.054703	0.997264	1.557987	0.403345	0.928159	0.562820	0.110443	0.957424
data/R/hc/070_active.txt	24.8	1.1	0.822638	0.022523	0.994780	15.767779	0.082087	0.981381	1.004946	0.004335	0.999870	15.767779	0.082087	0.981381	0.944717	0.003499	0.999904	7.4	-0.4	1.175127	0.095463	0.992436	1.849408	0.561197	0.903883	0.831820	0.061539	0.993719
data/R/hc/070_sleep.txt	24.8	1.1	0.581465	0.069852	0.908250	14.620424	0.046210	0.993056	0.988571	0.004840	0.999832	14.620424	0.046210	0.993056	0.839760	0.032901	0.989369	2.6	-0.7	1.080872	0.028213	0.999214	1.490721	0.480950	0.892692	0.691605	0.167113	0.936833
data/R/hc/071_active.txt	24.8	1.1	0.898716	0.007660	0.999492	15.510898	0.086794	0.978552	0.971014	0.008690	0.999440	15.510898	0.086794	0.978552	0.942474	0.004370	0.999850	24.8	-25.0	1.073022	0.179418	0.968722	2.734107	0.678854	0.933537	0.878947	0.017496	0.999543
data/R/hc/071_sleep.txt	24.8	1.1	0.504644	0.066060	0.892897	13.212389	0.020497	0.998318	0.993153	0.002701	0.999948	13.212389	0.020497	0.998318	0.731297	0.046802	0.972129	2.6	-1.0	1.130933	0.050628	0.997691	1.556287	0.361369	0.941384	0.578441	0.169228	0.910047
data/R/hc/080_active.txt	24.8	1.1	0.818322	0.021884	0.995019	16.250162	0.079329	0.983592	1.002714	0.000540	0.999998	16.250162	0.079329	0.983592	0.959175	0.007647	0.999555	8.9	-1.6	1.037929	0.021316	0.999513	1.458837	0.289105	0.956613	0.807783	0.060703	0.993521
data/R/hc/080_sleep.txt	24.8	1.1	0.442344	0.049532	0.919311	13.954583	0.037094	0.995078	0.997351	0.002344	0.999961	13.954583	0.037094	0.995078	0.748544	0.036194	0.983898	2.0	-1.0	1.111408	0.051250	0.997550	1.565815	0.458374	0.909947	0.612027	0.133141	0.948180
data/R/hc/090_active.txt	24.8	1.1	0.871524	0.021706	0.995677	16.022264	0.072798	0.985755	1.006271	0.001651	0.999981	16.022264	0.072798	0.985755	0.952478	0.010482	0.999153	14.6	-1.0	1.081753	0.053824	0.997149	1.686965	0.500854	0.907608	0.855265	0.059486	0.994444
data/R/hc/090_sleep.txt	24.8	1.1	0.650983	0.059012	0.945605	13.299588	0.028564	0.996781	1.015100	0.003399	0.999922	13.299588	0.028564	0.996781	0.787298	0.050637	0.971858	11.0	-1.9	1.225737	0.141488	0.984846	1.889065	0.480998	0.930344	0.640651	0.145479	0.943797
data/R/hc/100_active.txt	24.8	1.1	0.842740	0.026702	0.993021	15.470574	0.084228	0.979673	0.977590	0.014977	0.998360	15.470574	0.084228	0.979673	0.936250	0.004541	0.999835	8.0	-25.0	1.128733	0.390739	0.878431	3.140283	1.283168	0.838349	0.847359	0.071378	0.991872
data/R/hc/100_sleep.txt	24.8	1.1	0.567661	0.051848	0.944825	13.657064	0.031797	0.996220	1.008269	0.001242	0.999989	13.657064	0.031797	0.996220	0.753189	0.040134	0.980512	9.5	-0.7	1.128195	0.042549	0.998360	1.448339	0.446389	0.901143	0.558176	0.128372	0.942433
data/R/hc/101_active.txt	24.8	1.1	0.844229	0.023057	0.994806	16.365779	0.080541	0.983329	1.002199	0.000629	0.999997	16.365779	0.080541	0.983329	0.966676	0.007595	0.999568	9.5	-1.6	1.027008	0.019363	0.999590	1.307267	0.363396	0.918072	0.833157	0.065295	0.992957
data/R/hc/101_sleep.txt	24.8	1.1	0.528509	0.041012	0.959553	13.209513	0.024469	0.997604	1.011416	0.001637	0.999982	13.209513	0.024469	0.997604	0.726935	0.046245	0.972451	6.2	-1.6	1.137767	0.050853	0.997698	1.489074	0.386116	0.927947	0.528241	0.100051	0.960219
data/R/hc/110_active.txt	24.8	1.1	0.609076	0.034198	0.978409	14.193810	0.068433	0.983989	0.977842	0.007718	0.999564	14.193810	0.068433	0.983989	0.837142	0.011538	0.998672	3.5	-2.2	1.169140	0.088811	0.993380	2.604951	0.350459	0.979525	0.641351	0.102622	0.971282
data/R/hc/110_sleep.txt	24.8	1.1	0.363743	0.054618	0.863686	9.518249	0.030950	0.992653	0.965525	0.012398	0.998847	9.518249	0.030950	0.992653	0.524049	0.056994	0.923536	2.3	-1.3	1.264027	0.082944	0.995052	1.908483	0.443183	0.941376	0.415114	0.156538	0.858944
data/R/hc/111_active.txt	24.8	1.1	0.819230	0.029942	0.990736	16.223555	0.079342	0.983534	1.002862	0.000560	0.999998	16.223555	0.079342	0.983534	0.958244	0.007323	0.999591	7.1	-1.0	1.040001	0.023192	0.999426	1.455181	0.533262	0.865737	0.828309	0.074167	0.990826
data/R/hc/111_sleep.txt	24.8	1.1	0.635359	0.056046	0.948345	14.851382	0.046876	0.993074	1.007647	0.001491	0.999985	14.851382	0.046876	0.993074	0.855963	0.030882	0.990971	3.5	-1.0	1.105055	0.057087	0.996928	1.499712	0.337260	0.944819	0.679501	0.147085	0.948667
data/R/hc/120_active.txt	24.8	1.1	0.798874	0.028233	0.991333	15.658222	0.081355	0.981454	0.981910	0.010887	0.999140	15.658222	0.081355	0.981454	0.932783	0.006040	0.999707	8.9	-19.0	1.071590	0.302854	0.915547	3.173115	1.165218	0.865255	0.791790	0.077538	0.989047
data/R/hc/120_sleep.txt	24.8	1.1	0.509794	0.046410	0.945168	13.284036	0.022227	0.998044	1.009210	0.001641	0.999981	13.284036	0.022227	0.998044	0.735419	0.046089	0.973242	3.5	-1.6	1.147902	0.065455	0.996259	1.582019	0.376724	0.938539	0.546604	0.138246	0.931209
data/R/hc/121_active.txt	24.8	1.1	0.877063	0.012967	0.998472	16.581426	0.087152	0.981029	1.001118	0.000249	1.000000	16.581426	0.087152	0.981029	0.981544	0.003333	0.999919	11.3	-4.6	1.013583	0.007526	0.999936	1.212349	0.158181	0.980719	0.861775	0.039488	0.997581
data/R/hc/121_sleep.txt	24.8	1.1	0.382641	0.064548	0.833891	10.778895	0.029824	0.994669	1.006882	0.008404	0.999513	10.778895	0.029824	0.994669	0.563117	0.060087	0.926183	2.0	-1.6	1.312722	0.140581	0.986929	2.053616	0.509422	0.933652	0.447549	0.169576	0.857783
data/R/hc/140_active.txt	24.8	1.1	0.710272	0.035148	0.983148	14.261623	0.084238	0.976160	1.041206	0.007237	0.999662	14.261623	0.084238	0.976160	0.880350	0.009140	0.999246	4.4	-1.6	1.572855	0.226454	0.976621	2.703299	0.475235	0.965539	0.758199	0.089052	0.984319
data/R/hc/140_sleep.txt	24.8	1.1	0.552872	0.065167	0.911367	13.481355	0.021317	0.998253	1.010489	0.002120	0.999969	13.481355	0.021317	0.998253	0.766647	0.045828	0.975597	2.9	-1.0	1.186420	0.099713	0.991909	1.783710	0.564608	0.896290	0.609282	0.171496	0.916175
data/R/hc/141_active.txt	24.8	1.1	0.565909	0.043004	0.961149	9.251309	0.063335	0.968234	1.027624	0.018110	0.997831	9.251309	0.063335	0.968234	0.647720	0.029422	0.985762	9.8	-3.1	2.109879	0.428860	0.954460	2.964428	0.892392	0.905261	0.556162	0.106761	0.959183
data/R/hc/141_sleep.txt	24.8	1.1	0.570389	0.029074	0.982138	12.776619	0.025123	0.997301	0.995135	0.009059	0.999420	12.776619	0.025123	0.997301	0.752267	0.023754	0.993069	8.0	-1.9	1.250324	0.083758	0.994844	2.051395	0.425023	0.952768	0.558680	0.073663	0.980318
data/R/hc/150_active.txt	24.8	1.1	0.880587	0.005978	0.999678	15.735456	0.088447	0.978363	0.965536	0.007202	0.999611	15.735456	0.088447	0.978363	0.951884	0.003775	0.999890	17.0	-0.7	0.992347	0.043084	0.997828	1.674687	0.769824	0.803840	0.856151	0.016296	0.999582
data/R/hc/150_sleep.txt	24.8	1.1	0.665777	0.050566	0.961188	15.500050	0.059272	0.989868	1.005041	0.001211	0.999990	15.500050	0.059272	0.989868	0.895004	0.025318	0.994429	3.8	-1.3	1.070057	0.047871	0.997694	1.534223	0.443438	0.912014	0.712789	0.140618	0.956988
data/R/hc/151_active.txt	24.8	1.1	0.793693	0.030726	0.989618	15.816865	0.086687	0.979406	0.971187	0.008902	0.999412	15.816865	0.086687	0.979406	0.947458	0.003386	0.999911	5.3	-18.7	0.975499	0.212598	0.948001	1.737592	0.977362	0.732399	0.817374	0.091018	0.985882
data/R/hc/151_sleep.txt	24.8	1.1	0.735259	0.045824	0.973530	15.729101	0.062154	0.989188	1.004628	0.001266	0.999989	15.729101	0.062154	0.989188	0.920893	0.021608	0.996161	4.7	-1.0	1.065545	0.048756	0.997588	1.467148	0.387606	0.925408	0.761786	0.132379	0.966301
data/R/hc/160_active.txt	24.8	1.1	0.785162	0.029001	0.990541	15.257947	0.080286	0.980987	0.979420	0.007732	0.999564	15.257947	0.080286	0.980987	0.924964	0.002369	0.999954	5.6	-0.7	1.092265	0.060885	0.996425	1.731699	0.428664	0.933912	0.813806	0.079576	0.989078
data/R/hc/160_sleep.txt	24.8	1.1	0.555390	0.046406	0.953405	14.374823	0.049273	0.991843	0.984987	0.004370	0.999862	14.374823	0.049273	0.991843	0.822423	0.025215	0.993463	2.9	-1.0	1.088690	0.032633	0.998964	1.610504	0.421696	0.926632	0.625034	0.130476	0.952087
